"","run_id","min_bell_time","max_bell_time","run_id_school","run_id_run_code","run_type_code","run_type_student_code","run_type","students_transported"
"2094","4630.154","2:45 PM","2:45 PM","4630","154","1","54","From school","Special education"
"2095","4630.251","11:00 AM","11:00 AM","4630","251","2","51","From school midday","Special education"
"2096","4630.351","1:00 PM","1:00 PM","4630","351","3","51","To school midday","Special education"
"2097","4650.051","8:00 AM","8:00 AM","4650","051","0","51","To school","Special education"
"2098","4650.151","3:00 PM","3:00 PM","4650","151","1","51","From school","Special education"
"2099","4650.252","11:30 AM","11:30 AM","4650","252","2","52","From school midday","Special education"
"2100","4650.351","12:00 PM","12:00 PM","4650","351","3","51","To school midday","Special education"
"2101","4690.001","7:45 AM","7:45 AM","4690","001","0","01","To school","General education"
"2102","4690.002","7:45 AM","7:45 AM","4690","002","0","02","To school","General education"
"2103","4690.003","7:45 AM","7:45 AM","4690","003","0","03","To school","General education"
"2104","4690.004","7:45 AM","7:45 AM","4690","004","0","04","To school","General education"
"2105","4690.005","7:45 AM","7:45 AM","4690","005","0","05","To school","General education"
"2106","4690.006","7:45 AM","7:45 AM","4690","006","0","06","To school","General education"
"2107","4690.101","2:45 PM","2:45 PM","4690","101","1","01","From school","General education"
"2108","4690.102","2:45 PM","2:45 PM","4690","102","1","02","From school","General education"
"2109","4690.103","2:45 PM","2:45 PM","4690","103","1","03","From school","General education"
"2110","4690.104","2:45 PM","2:45 PM","4690","104","1","04","From school","General education"
"2111","4690.105","2:45 PM","2:45 PM","4690","105","1","05","From school","General education"
"2112","4690.106","2:45 PM","2:45 PM","4690","106","1","06","From school","General education"
"2113","4710.051","7:30 AM","7:30 AM","4710","051","0","51","To school","Special education"
"2114","4710.052","7:30 AM","7:30 AM","4710","052","0","52","To school","Special education"
"2115","4710.053","7:30 AM","7:30 AM","4710","053","0","53","To school","Special education"
"2116","4710.054","7:30 AM","7:30 AM","4710","054","0","54","To school","Special education"
"2117","4710.151","2:30 PM","2:30 PM","4710","151","1","51","From school","Special education"
"2118","4710.152","2:30 PM","2:30 PM","4710","152","1","52","From school","Special education"
"2119","4710.153","2:30 PM","2:45 PM","4710","153","1","53","From school","Special education"
"2120","4710.154","2:30 PM","2:30 PM","4710","154","1","54","From school","Special education"
"2121","4720.051","8:00 AM","8:00 AM","4720","051","0","51","To school","Special education"
"2122","4720.151","3:00 PM","3:00 PM","4720","151","1","51","From school","Special education"
"2123","4720.251","11:00 AM","11:00 AM","4720","251","2","51","From school midday","Special education"
"2124","4720.351","1:00 PM","1:00 PM","4720","351","3","51","To school midday","Special education"
"2125","4750.002","7:45 AM","7:45 AM","4750","002","0","02","To school","General education"
"2126","4750.003","7:45 AM","7:45 AM","4750","003","0","03","To school","General education"
"2127","4750.004","7:45 AM","7:45 AM","4750","004","0","04","To school","General education"
"2128","4750.005","7:45 AM","7:45 AM","4750","005","0","05","To school","General education"
"2129","4750.102","2:45 PM","2:45 PM","4750","102","1","02","From school","General education"
"2130","4750.103","2:45 PM","2:45 PM","4750","103","1","03","From school","General education"
"2131","4750.104","2:45 PM","2:45 PM","4750","104","1","04","From school","General education"
"2132","4750.105","2:45 PM","2:45 PM","4750","105","1","05","From school","General education"
"2133","4750.151","2:45 PM","2:45 PM","4750","151","1","51","From school","Special education"
"2134","4750.401","7:30 AM","7:45 AM","4750","401","4","01","To school shared run","General education"
"2135","4750.501","2:30 PM","2:45 PM","4750","501","5","01","From school shared run","General education"
"2136","4760.051","8:15 AM","8:15 AM","4760","051","0","51","To school","Special education"
"2137","4760.052","8:15 AM","8:15 AM","4760","052","0","52","To school","Special education"
"2138","4760.053","8:15 AM","8:15 AM","4760","053","0","53","To school","Special education"
"2139","4760.054","8:15 AM","8:15 AM","4760","054","0","54","To school","Special education"
"2140","4760.151","3:15 PM","3:15 PM","4760","151","1","51","From school","Special education"
"2141","4760.152","3:15 PM","3:15 PM","4760","152","1","52","From school","Special education"
"2142","4760.153","3:15 PM","3:15 PM","4760","153","1","53","From school","Special education"
"2143","4760.154","3:15 PM","3:15 PM","4760","154","1","54","From school","Special education"
"2144","4760.252","11:00 AM","11:00 AM","4760","252","2","52","From school midday","Special education"
"2145","4770.051","9:00 AM","9:00 AM","4770","051","0","51","To school","Special education"
"2146","4770.052","9:00 AM","9:00 AM","4770","052","0","52","To school","Special education"
"2147","4770.053","9:00 AM","9:00 AM","4770","053","0","53","To school","Special education"
"2148","4770.054","9:00 AM","9:00 AM","4770","054","0","54","To school","Special education"
"2149","4770.055","9:00 AM","9:00 AM","4770","055","0","55","To school","Special education"
"2150","4770.056","9:00 AM","9:00 AM","4770","056","0","56","To school","Special education"
"2151","4770.057","9:00 AM","9:00 AM","4770","057","0","57","To school","Special education"
"2152","4770.058","9:00 AM","9:00 AM","4770","058","0","58","To school","Special education"
"2153","4770.059","9:00 AM","9:00 AM","4770","059","0","59","To school","Special education"
"2154","4770.060","9:00 AM","9:00 AM","4770","060","0","60","To school","Special education"
"2155","4770.151","4:00 PM","4:00 PM","4770","151","1","51","From school","Special education"
"2156","4770.152","4:00 PM","4:00 PM","4770","152","1","52","From school","Special education"
"2157","4770.153","4:00 PM","4:00 PM","4770","153","1","53","From school","Special education"
"2158","4770.154","4:00 PM","4:00 PM","4770","154","1","54","From school","Special education"
"2159","4770.155","4:00 PM","4:00 PM","4770","155","1","55","From school","Special education"
"2160","4770.156","4:00 PM","4:00 PM","4770","156","1","56","From school","Special education"
"2161","4770.157","4:00 PM","4:00 PM","4770","157","1","57","From school","Special education"
"2162","4770.158","4:00 PM","4:00 PM","4770","158","1","58","From school","Special education"
"2163","4770.159","4:00 PM","4:00 PM","4770","159","1","59","From school","Special education"
"2164","4770.252","11:20 AM","11:20 AM","4770","252","2","52","From school midday","Special education"
"2165","4770.351","1:30 PM","1:30 PM","4770","351","3","51","To school midday","Special education"
"2166","4800.051","7:45 AM","7:45 AM","4800","051","0","51","To school","Special education"
"2167","4800.052","7:45 AM","7:45 AM","4800","052","0","52","To school","Special education"
"2168","4800.053","7:45 AM","7:45 AM","4800","053","0","53","To school","Special education"
"2169","4800.054","7:45 AM","7:45 AM","4800","054","0","54","To school","Special education"
"2170","4800.055","7:45 AM","7:45 AM","4800","055","0","55","To school","Special education"
"2171","4800.056","7:45 AM","7:45 AM","4800","056","0","56","To school","Special education"
"2172","4800.057","7:45 AM","7:45 AM","4800","057","0","57","To school","Special education"
"2173","4800.058","7:45 AM","7:45 AM","4800","058","0","58","To school","Special education"
"2174","4800.059","7:45 AM","7:45 AM","4800","059","0","59","To school","Special education"
"2175","4800.151","2:45 PM","2:45 PM","4800","151","1","51","From school","Special education"
"2176","4800.152","2:45 PM","2:45 PM","4800","152","1","52","From school","Special education"
"2177","4800.153","2:45 PM","2:45 PM","4800","153","1","53","From school","Special education"
"2178","4800.154","2:45 PM","2:45 PM","4800","154","1","54","From school","Special education"
"2179","4800.155","2:45 PM","2:45 PM","4800","155","1","55","From school","Special education"
"2180","4800.156","2:45 PM","2:45 PM","4800","156","1","56","From school","Special education"
"2181","4800.157","2:45 PM","2:45 PM","4800","157","1","57","From school","Special education"
"2182","4800.158","2:45 PM","2:45 PM","4800","158","1","58","From school","Special education"
"2183","4800.159","2:45 PM","2:45 PM","4800","159","1","59","From school","Special education"
"2184","4800.352","12:00 PM","12:00 PM","4800","352","3","52","To school midday","Special education"
"2185","4850.051","8:15 AM","8:15 AM","4850","051","0","51","To school","Special education"
"2186","4850.151","3:15 PM","3:15 PM","4850","151","1","51","From school","Special education"
"2187","4850.251","11:00 AM","11:00 AM","4850","251","2","51","From school midday","Special education"
"2188","4850.351","12:00 PM","12:00 PM","4850","351","3","51","To school midday","Special education"
"2189","4890.001","9:00 AM","9:00 AM","4890","001","0","01","To school","General education"
"2190","4890.002","9:00 AM","9:00 AM","4890","002","0","02","To school","General education"
"2191","4890.003","9:00 AM","9:00 AM","4890","003","0","03","To school","General education"
"2192","4890.004","9:00 AM","9:00 AM","4890","004","0","04","To school","General education"
"2193","4890.005","9:00 AM","9:00 AM","4890","005","0","05","To school","General education"
"2194","4890.006","9:00 AM","9:00 AM","4890","006","0","06","To school","General education"
"2195","4890.007","9:00 AM","9:00 AM","4890","007","0","07","To school","General education"
"2196","4890.008","9:00 AM","9:00 AM","4890","008","0","08","To school","General education"
"2197","4890.009","9:00 AM","9:00 AM","4890","009","0","09","To school","General education"
"2198","4890.010","9:00 AM","9:00 AM","4890","010","0","10","To school","General education"
"2199","4890.101","4:00 PM","4:00 PM","4890","101","1","01","From school","General education"
"2200","4890.102","4:00 PM","4:00 PM","4890","102","1","02","From school","General education"
"2201","4890.103","4:00 PM","4:00 PM","4890","103","1","03","From school","General education"
"2202","4890.104","4:00 PM","4:00 PM","4890","104","1","04","From school","General education"
"2203","4890.105","4:00 PM","4:00 PM","4890","105","1","05","From school","General education"
"2204","4890.106","4:00 PM","4:00 PM","4890","106","1","06","From school","General education"
"2205","4890.107","4:00 PM","4:00 PM","4890","107","1","07","From school","General education"
"2206","4890.108","4:00 PM","4:00 PM","4890","108","1","08","From school","General education"
"2207","4890.109","4:00 PM","4:00 PM","4890","109","1","09","From school","General education"
"2208","4910.051","8:00 AM","8:00 AM","4910","051","0","51","To school","Special education"
"2209","4910.052","8:00 AM","8:00 AM","4910","052","0","52","To school","Special education"
"2210","4910.151","3:30 PM","3:30 PM","4910","151","1","51","From school","Special education"
"2211","4910.152","3:30 PM","3:30 PM","4910","152","1","52","From school","Special education"
"2212","4911.051","8:00 AM","8:00 AM","4911","051","0","51","To school","Special education"
"2213","4911.151","3:27 PM","3:27 PM","4911","151","1","51","From school","Special education"
"2214","4920.001","7:30 AM","7:30 AM","4920","001","0","01","To school","General education"
"2215","4920.101","2:30 PM","2:30 PM","4920","101","1","01","From school","General education"
"2216","4940.051","7:45 AM","7:45 AM","4940","051","0","51","To school","Special education"
"2217","4940.052","7:45 AM","7:45 AM","4940","052","0","52","To school","Special education"
"2218","4940.053","7:45 AM","7:45 AM","4940","053","0","53","To school","Special education"
"2219","4940.151","2:45 PM","2:45 PM","4940","151","1","51","From school","Special education"
"2220","4940.152","2:45 PM","2:45 PM","4940","152","1","52","From school","Special education"
"2221","4940.153","2:45 PM","2:45 PM","4940","153","1","53","From school","Special education"
"2222","4950.051","7:30 AM","7:30 AM","4950","051","0","51","To school","Special education"
"2223","4950.052","7:30 AM","7:30 AM","4950","052","0","52","To school","Special education"
